 ,Area,Mean,Perim.,Circ.,AR,Round,Solidity
13697,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13698,156,255,77.7401,0.3244,2.1139,0.4731,0.6695
13699,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
13700,23,255,16.7279,1.0000,1.1821,0.8459,0.8846
13701,16,255,16.1421,0.7716,1.1536,0.8669,0.7805
13702,50,255,41.1127,0.3717,2.1639,0.4621,0.5952
13703,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
13704,8,255,11.3137,0.7854,1.6237,0.6159,0.7273
13705,36,255,20.9706,1.0000,1.4154,0.7065,0.8889
13706,66,255,32.8701,0.7676,2.2126,0.4519,0.8354
13707,18,255,14.4853,1.0000,1.3620,0.7342,0.9474
13708,8,255,10.4853,0.9144,1.9386,0.5158,0.8421
13709,6,255,9.8995,0.7694,2.7775,0.3600,0.7059
13710,13,255,13.8995,0.8456,2.1400,0.4673,0.8387
13711,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
13712,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13713,6,255,11.8995,0.5325,1.2891,0.7757,0.6316
13714,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
13715,27,255,18.1421,1.0000,1.3934,0.7177,0.9000
13716,172,255,110.6102,0.1767,2.9439,0.3397,0.5022
13717,9,255,12.7279,0.6981,1.9750,0.5063,0.7200
13718,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
13719,29,255,28.1421,0.4601,3.2579,0.3070,0.7532
13720,27,255,20.3848,0.8165,2.2638,0.4417,0.8060
13721,8,255,10.4853,0.9144,1.6053,0.6229,0.8000
13722,10,255,10.4853,1.0000,1.2356,0.8093,0.9091
13723,15,255,21.5563,0.4056,2.2222,0.4500,0.6522
13724,23,255,16.7279,1.0000,1.2355,0.8094,0.8846
13725,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
13726,33,255,23.2132,0.7696,1.8707,0.5346,0.7674
13727,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13728,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13729,6,255,9.6569,0.8085,2.2366,0.4471,0.8571
13730,38,255,23.7990,0.8431,1.4141,0.7071,0.8636
13731,4,255,8.4853,0.6981,1.6367,0.6110,0.7273
13732,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
13733,25,255,19.3137,0.8422,2.0714,0.4828,0.8621
13734,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
13735,6,255,9.0711,0.9163,2.0817,0.4804,0.8571
13736,13,255,15.3137,0.6966,1.4388,0.6950,0.7647
13737,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13738,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
13739,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
13740,8,255,10.4853,0.9144,1.9386,0.5158,0.8421
13741,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
13742,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
13743,14,255,16.7279,0.6287,3.3172,0.3015,0.7568
13744,20,255,16.7279,0.8982,2.2974,0.4353,0.8696
13745,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13746,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13747,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13748,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
13749,23,255,18.4853,0.8458,1.6928,0.5907,0.8679
13750,33,255,27.7990,0.5366,2.0552,0.4866,0.7021
13751,27,255,18.1421,1.0000,1.2068,0.8286,0.8852
13752,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
13753,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
13754,50,255,33.2132,0.5696,2.6429,0.3784,0.8065
13755,120,255,63.8406,0.3700,1.6303,0.6134,0.6383
13756,14,255,12.4853,1.0000,1.1245,0.8893,0.9333
13757,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
13758,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13759,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
13760,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13761,25,255,17.8995,0.9805,1.1969,0.8355,0.9091
13762,16,255,19.7990,0.5129,2.6550,0.3767,0.6400
13763,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
13764,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13765,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13766,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13767,33,255,23.5563,0.7473,2.4553,0.4073,0.8354
13768,15,255,15.3137,0.8038,2.4683,0.4051,0.8108
13769,15,255,13.3137,1.0000,1.4352,0.6968,0.8824
13770,29,255,18.7279,1.0000,1.1074,0.9030,0.8923
13771,113,255,67.1543,0.3149,1.4002,0.7142,0.5963
13772,66,255,40.2843,0.5111,2.7047,0.3697,0.7458
13773,34,255,23.5563,0.7700,1.2338,0.8105,0.8293
13774,56,255,38.2843,0.4801,2.6186,0.3819,0.7273
13775,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
13776,9,255,11.0711,0.9227,2.3860,0.4191,0.9474
13777,18,255,14.7279,1.0000,1.2204,0.8194,0.8571
13778,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
13779,42,255,24.1421,0.9055,1.1619,0.8607,0.8842
13780,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13781,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13782,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
13783,8,255,11.3137,0.7854,2.4635,0.4059,0.7273
13784,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
13785,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13786,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
13787,10,255,10.4853,1.0000,1.5512,0.6447,0.9091
13788,22,255,21.7990,0.5818,2.1464,0.4659,0.7333
13789,43,255,34.8701,0.4444,1.7778,0.5625,0.6515
13790,10,255,10.4853,1.0000,1.5512,0.6447,0.9091
13791,6,255,9.8995,0.7694,2.0226,0.4944,0.7059
13792,23,255,19.5563,0.7557,1.7567,0.5693,0.7541
13793,10,255,10.4853,1.0000,1.3840,0.7225,0.9091
13794,194,255,95.3970,0.2679,1.6211,0.6169,0.6831
13795,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13796,114,255,50.2843,0.5666,1.1035,0.9062,0.7475
13797,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13798,32,255,23.7990,0.7100,1.5973,0.6260,0.7805
13799,21,255,15.3137,1.0000,1.0618,0.9418,0.9130
13800,44,255,37.1127,0.4014,2.9829,0.3352,0.6197
13801,9,255,13.8995,0.5854,3.4604,0.2890,0.7200
13802,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
13803,11,255,11.8995,0.9762,1.8505,0.5404,0.8462
13804,16,255,13.8995,1.0000,1.2344,0.8101,0.8889
13805,6,255,9.0711,0.9163,1.1239,0.8898,0.8000
13806,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
13807,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
13808,32,255,20.7279,0.9359,1.1201,0.8928,0.8767
13809,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
13810,16,255,14.1421,1.0000,1.4522,0.6886,0.8205
13811,147,255,64.4264,0.4450,1.9569,0.5110,0.7295
13812,49,255,34.8701,0.5064,1.6896,0.5918,0.7656
13813,48,255,25.7990,0.9062,1.4529,0.6883,0.8571
13814,21,255,17.3137,0.8803,1.9221,0.5203,0.8750
13815,25,255,23.5563,0.5662,2.3156,0.4318,0.7246
13816,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13817,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
13818,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13819,21,255,19.5563,0.6900,1.1982,0.8346,0.7500
13820,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
13821,14,255,13.3137,0.9925,1.4209,0.7038,0.8235
13822,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
13823,115,255,51.9411,0.5357,1.3303,0.7517,0.7770
13824,37,255,28.0416,0.5913,1.3262,0.7540,0.7048
13825,6,255,9.0711,0.9163,2.2366,0.4471,0.8571
13826,20,255,20.9706,0.5715,2.8440,0.3516,0.6780
13827,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
13828,5,255,9.8995,0.6411,3.1449,0.3180,0.6667
13829,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13830,13,255,14.7279,0.7531,2.1761,0.4595,0.7879
13831,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
13832,46,255,29.7990,0.6510,2.1305,0.4694,0.7603
13833,29,255,24.9706,0.5845,1.4706,0.6800,0.7838
13834,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
13835,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
13836,99,255,56.5269,0.3893,4.0165,0.2490,0.6689
13837,25,255,17.3137,1.0000,1.1468,0.8720,0.9091
13838,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
13839,33,255,32.3848,0.3954,3.7285,0.2682,0.7174
13840,24,255,17.5563,0.9785,1.5207,0.6576,0.8421
13841,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13842,50,255,39.4558,0.4036,3.7354,0.2677,0.7353
13843,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13844,21,255,17.3137,0.8803,1.5979,0.6258,0.8750
13845,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
13846,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
13847,98,255,44.7696,0.6144,1.9665,0.5085,0.7778
13848,39,255,26.9706,0.6737,2.2089,0.4527,0.8211
13849,11,255,11.3137,1.0000,1.1388,0.8781,0.8148
13850,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
13851,671,255,274.2325,0.1121,1.9618,0.5097,0.5259
13852,3,255,7.0711,0.7540,2.7020,0.3701,0.6667
13853,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
13854,22,255,16.4853,1.0000,1.5418,0.6486,0.9565
13855,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13856,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13857,19,255,18.3848,0.7064,1.4515,0.6890,0.7451
13858,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
13859,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
13860,11,255,11.3137,1.0000,1.1388,0.8781,0.8148
13861,64,255,35.2132,0.6486,2.4968,0.4005,0.8366
13862,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
13863,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13864,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
13865,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
13866,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13867,22,255,16.9706,0.9599,1.1718,0.8534,0.8148
13868,41,255,40.2843,0.3175,2.1195,0.4718,0.5541
13869,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13870,15,255,14.7279,0.8690,1.9472,0.5136,0.7895
13871,65,255,31.2132,0.8384,1.5151,0.6600,0.8725
13872,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
13873,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13874,50,255,31.4558,0.6350,1.7187,0.5818,0.7519
13875,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13876,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
13877,12,255,11.3137,1.0000,1.0000,1.0000,0.8571
13878,55,255,29.2132,0.8099,1.6610,0.6020,0.8462
13879,31,255,20.1421,0.9602,1.2609,0.7931,0.8611
13880,9,255,15.3137,0.4823,2.7573,0.3627,0.6429
13881,8,255,11.8995,0.7100,2.3502,0.4255,0.7273
13882,15,255,14.1421,0.9425,1.1910,0.8396,0.8108
13883,3,255,7.0711,0.7540,2.7020,0.3701,0.6667
13884,82,255,35.2132,0.8310,1.5869,0.6301,0.8723
13885,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
13886,77,255,46.1838,0.4537,2.2530,0.4439,0.6814
13887,20,255,15.8995,0.9942,1.1649,0.8584,0.8889
13888,23,255,16.7279,1.0000,1.2355,0.8094,0.8846
13889,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13890,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
13891,22,255,16.1421,1.0000,1.2162,0.8222,0.8627
13892,8,255,11.3137,0.7854,2.2638,0.4417,0.7273
13893,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
13894,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13895,12,255,13.3137,0.8507,1.5404,0.6492,0.7742
13896,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
13897,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
13898,17,255,15.5563,0.8828,2.2026,0.4540,0.7907
13899,19,255,15.3137,1.0000,1.2439,0.8039,0.8837
13900,19,255,18.9706,0.6634,2.5266,0.3958,0.7308
13901,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13902,122,255,75.7401,0.2673,2.2042,0.4537,0.5980
13903,16,255,16.7279,0.7185,1.3267,0.7537,0.7619
13904,8,255,11.8995,0.7100,2.7502,0.3636,0.7619
13905,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
13906,19,255,15.5563,0.9866,1.1900,0.8403,0.8261
13907,16,255,13.8995,1.0000,1.2620,0.7924,0.8889
13908,93,255,45.4558,0.5656,1.3068,0.7652,0.7848
13909,3,255,7.0711,0.7540,2.7020,0.3701,0.6667
13910,105,255,59.5980,0.3715,1.4883,0.6719,0.6158
13911,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13912,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
13913,126,255,74.9117,0.2822,2.5835,0.3871,0.5753
13914,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13915,20,255,16.1421,0.9645,1.3541,0.7385,0.8511
13916,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13917,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
13918,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13919,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
13920,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
13921,43,255,25.3137,0.8433,1.2700,0.7874,0.9053
13922,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
13923,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
13924,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
13925,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13926,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13927,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
13928,18,255,16.1421,0.8681,1.4913,0.6706,0.8182
13929,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13930,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
13931,65,255,57.0122,0.2513,2.0580,0.4859,0.6220
13932,9,255,9.8995,1.0000,1.8172,0.5503,0.8571
13933,23,255,17.3137,0.9642,1.5658,0.6386,0.8846
13934,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13935,12,255,12.4853,0.9674,1.5786,0.6335,0.8889
13936,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13937,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13938,5,255,8.4853,0.8727,1.4961,0.6684,0.7143
13939,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
13940,16,255,14.1421,1.0000,1.3168,0.7594,0.8205
13941,30,255,21.5563,0.8113,1.8676,0.5354,0.8219
13942,8,255,10.4853,0.9144,1.3464,0.7427,0.7619
13943,14,255,13.3137,0.9925,1.4602,0.6848,0.8485
13944,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
13945,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
13946,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13947,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
13948,42,255,25.5563,0.8081,1.1788,0.8483,0.8155
13949,12,255,13.0711,0.8826,1.6790,0.5956,0.9231
13950,49,255,40.8701,0.3686,3.9191,0.2552,0.6533
13951,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13952,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
13953,29,255,18.7279,1.0000,1.3732,0.7282,0.9206
13954,76,255,40.8701,0.5718,2.1540,0.4643,0.7600
13955,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13956,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13957,9,255,11.6569,0.8323,2.3860,0.4191,0.9474
13958,20,255,17.3137,0.8384,1.7128,0.5838,0.8511
13959,23,255,17.3137,0.9642,1.1894,0.8407,0.8846
13960,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
13961,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13962,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13963,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13964,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
13965,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13966,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
13967,15,255,15.3137,0.8038,2.1832,0.4580,0.8571
13968,8,255,9.8995,1.0000,1.6053,0.6229,0.8000
13969,38,255,27.7990,0.6179,2.0552,0.4866,0.7451
13970,52,255,30.0416,0.7240,1.6148,0.6193,0.7879
13971,13,255,14.7279,0.7531,1.4406,0.6941,0.7647
13972,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
13973,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13974,20,255,16.7279,0.8982,1.2698,0.7875,0.8511
13975,8,255,10.4853,0.9144,1.4354,0.6967,0.8421
13976,28,255,25.2132,0.5535,1.3772,0.7261,0.6914
13977,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13978,15,255,17.5563,0.6116,3.0361,0.3294,0.7317
13979,46,255,32.6274,0.5430,2.2110,0.4523,0.7541
13980,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13981,12,255,16.1421,0.5787,3.5285,0.2834,0.7059
13982,22,255,16.7279,0.9880,1.4748,0.6780,0.8800
13983,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
13984,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
13985,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
13986,45,255,24.1421,0.9702,1.4559,0.6868,0.9278
13987,57,255,34.0416,0.6181,1.7377,0.5755,0.7651
13988,55,255,54.1838,0.2354,1.3333,0.7500,0.4762
13989,5,255,8.4853,0.8727,2.3082,0.4332,0.7692
13990,19,255,15.3137,1.0000,1.4564,0.6866,0.8837
13991,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
13992,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
13993,11,255,14.7279,0.6373,2.4832,0.4027,0.7333
13994,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13995,88,255,47.3553,0.4931,2.4267,0.4121,0.7554
13996,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
13997,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
13998,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
13999,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14000,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
14001,42,255,26.3848,0.7581,1.3399,0.7463,0.7925
14002,30,255,25.2132,0.5930,2.3716,0.4217,0.6897
14003,9,255,10.4853,1.0000,1.8172,0.5503,0.8571
14004,27,255,25.7990,0.5098,2.3909,0.4183,0.6835
14005,13,255,15.3137,0.6966,2.6345,0.3796,0.7879
14006,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14007,29,255,20.3848,0.8770,1.1835,0.8450,0.8056
14008,13,255,13.8995,0.8456,2.2634,0.4418,0.8667
14009,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
14010,9,255,11.8995,0.7987,2.3261,0.4299,0.8182
14011,28,255,21.2132,0.7819,1.6022,0.6241,0.7887
14012,30,255,19.5563,0.9857,1.2667,0.7895,0.8696
14013,29,255,18.1421,1.0000,1.0762,0.9292,0.9062
14014,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
14015,46,255,24.9706,0.9271,1.1217,0.8915,0.9020
14016,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14017,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
14018,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14019,12,255,13.3137,0.8507,1.5152,0.6600,0.7742
14020,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
14021,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
14022,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
14023,10,255,10.4853,1.0000,1.5512,0.6447,0.9091
14024,39,255,24.1421,0.8409,1.6316,0.6129,0.8764
14025,9,255,11.8995,0.7987,1.9456,0.5140,0.7826
14026,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
14027,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
14028,7,255,9.8995,0.8976,2.0412,0.4899,0.7778
14029,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14030,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14031,22,255,16.7279,0.9880,1.1599,0.8621,0.8627
14032,9,255,10.4853,1.0000,1.5391,0.6497,0.9000
14033,23,255,17.0711,0.9918,1.1631,0.8598,0.9583
14034,23,255,18.1421,0.8781,1.4981,0.6675,0.8364
14035,10,255,11.3137,0.9817,1.2411,0.8057,0.8000
14036,6,255,9.0711,0.9163,1.1239,0.8898,0.8000
14037,30,255,25.2132,0.5930,1.8357,0.5447,0.6897
14038,31,255,19.5563,1.0000,1.3149,0.7605,0.8732
14039,11,255,11.3137,1.0000,1.4496,0.6898,0.8148
14040,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
14041,27,255,21.5563,0.7302,1.4591,0.6853,0.8182
14042,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
14043,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
14044,129,255,80.3259,0.2512,1.5198,0.6580,0.5397
14045,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
14046,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
14047,31,255,19.5563,1.0000,1.2406,0.8061,0.8732
14048,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14049,23,255,22.1421,0.5895,2.2327,0.4479,0.7541
14050,12,255,11.8995,1.0000,1.6514,0.6055,0.8889
14051,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14052,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
14053,30,255,30.9706,0.3930,2.1789,0.4589,0.6977
14054,26,255,18.1421,0.9927,1.2072,0.8284,0.8525
14055,23,255,19.5563,0.7557,2.5044,0.3993,0.8214
14056,8,255,9.8995,1.0000,1.6053,0.6229,0.8000
14057,45,255,37.4558,0.4031,2.8793,0.3473,0.6977
14058,24,255,22.9706,0.5716,2.3725,0.4215,0.7500
14059,72,255,34.8701,0.7441,1.1442,0.8740,0.7912
14060,12,255,11.6569,1.0000,1.3333,0.7500,1.0000
14061,24,255,24.3848,0.5072,2.4143,0.4142,0.6761
14062,6,255,9.0711,0.9163,1.5933,0.6276,0.8571
14063,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
14064,69,255,44.5269,0.4373,1.9655,0.5088,0.6798
14065,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
14066,34,255,20.1421,1.0000,1.1273,0.8871,0.9189
14067,14,255,14.7279,0.8111,1.7859,0.5600,0.7368
14068,60,255,30.9706,0.7861,1.7211,0.5810,0.8759
14069,6,255,9.0711,0.9163,1.5933,0.6276,0.8571
14070,13,255,12.4853,1.0000,1.7350,0.5764,0.9286
14071,11,255,11.3137,1.0000,1.4505,0.6894,0.8462
14072,59,255,49.9411,0.2973,1.4616,0.6842,0.5673
14073,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14074,13,255,13.3137,0.9216,1.7340,0.5767,0.8125
14075,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
14076,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
14077,12,255,11.8995,1.0000,1.2812,0.7805,0.8571
14078,6,255,11.8995,0.5325,3.5837,0.2790,0.6316
14079,90,255,55.3553,0.3691,3.2937,0.3036,0.6767
14080,14,255,16.7279,0.6287,2.3619,0.4234,0.7368
14081,5,255,8.4853,0.8727,2.3082,0.4332,0.7692
14082,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14083,19,255,17.5563,0.7746,2.4005,0.4166,0.7755
14084,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
14085,23,255,18.7279,0.8241,1.8879,0.5297,0.8214
14086,25,255,26.3848,0.4513,3.3256,0.3007,0.7463
14087,16,255,13.8995,1.0000,1.2344,0.8101,0.8889
14088,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
14089,10,255,10.4853,1.0000,1.3273,0.7534,0.9091
14090,14,255,12.4853,1.0000,1.3190,0.7582,0.9333
14091,19,255,22.1421,0.4870,1.1717,0.8535,0.6786
14092,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
14093,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
14094,38,255,25.7990,0.7174,1.5371,0.6506,0.8172
14095,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
14096,421,255,210.1076,0.1198,2.4216,0.4129,0.4589
14097,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14098,3,255,7.0711,0.7540,2.7020,0.3701,0.6667
14099,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
14100,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14101,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14102,13,255,16.7279,0.5838,2.1004,0.4761,0.6341
14103,65,255,39.6985,0.5183,1.6819,0.5946,0.7222
14104,12,255,18.9706,0.4190,4.6972,0.2129,0.5714
14105,18,255,16.7279,0.8083,2.1320,0.4690,0.8000
14106,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
14107,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
14108,108,255,62.1838,0.3510,3.2887,0.3041,0.6792
14109,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
14110,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
14111,44,255,23.5563,0.9964,1.1199,0.8930,0.8980
14112,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
14113,6,255,9.0711,0.9163,1.5933,0.6276,0.8571
14114,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14115,10,255,11.0711,1.0000,1.2878,0.7765,0.9091
14116,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
14117,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
14118,25,255,25.2132,0.4942,3.3863,0.2953,0.7042
14119,12,255,12.7279,0.9308,2.0568,0.4862,0.8000
14120,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
14121,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
14122,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
14123,24,255,21.5563,0.6490,1.4919,0.6703,0.8000
14124,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
14125,12,255,11.8995,1.0000,1.6514,0.6055,0.8889
14126,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
14127,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
14128,132,255,86.5685,0.2213,1.7662,0.5662,0.5323
14129,8,255,12.4853,0.6449,2.2662,0.4413,0.6957
14130,32,255,19.5563,1.0000,1.2772,0.7829,0.8889
14131,5,255,8.4853,0.8727,1.4961,0.6684,0.7143
14132,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
